news,label
" ಫೆಬ್ರವರಿ 24 ರಂದು ಜಾಫ್ರಾಬಾದ್ ಬಂದೂಕು ಗುಂಡಿನ ದಾಳಿಯಲ್ಲಿ ‘ಅನುರಾಗ್ ಮಿಶ್ರಾ’ ಎಂಬ ವ್ಯಕ್ತಿ ಭಾಗಿಯಾಗಿದ್ದರೆ, ಕೆಲವು ಪ್ರಚಾರಕರು ಶೂಟರ್ ಹೆಸರು ‘ಶಾರುಖ್’ ಎಂದು ಹಂಚಿಕೊಳ್ಳುತ್ತಿದ್ದಾರೆ",0
 ರಾಹುಲ್ ಗಾಂಧಿ ಅವರು ಮನಮೋಹನ್ ಸಿಂಗ್ ಅವರ ಹುಟ್ಟುಹಬ್ಬದ ಕೇಕ್ ಕತ್ತರಿಸುವ ವಿಡಿಯೋ,0
ಕ್ರಿಕೆಟ್ ದಂತಕಥೆ ಡಾನ್ ಬ್ರಾಡ್ಮನ್ ದಾಖಲೆ ಸರಿಗಟ್ಟಿದ ಸ್ಟೀವ್ ಸ್ಮಿತ್,1
PHOTOS: ಭಾರತ-ಆಸ್ಟ್ರೇಲಿಯಾ ಮೊದಲ ಟಿ-20 ಪಂದ್ಯದ ಕೆಲ ರೋಚಕ ಕ್ಷಣಗಳು,1
ಕರಾವಳಿಯ ಮಳೆಗೆ ಚಿತ್ರ ನಿರ್ದೇಶಕ ಬಲಿ: ಎರ್ಮಾಯಿ ಫಾಲ್ಸ್​ಗೆ ಬಿದ್ದು ಸಂತೋಷ್ ಶೆಟ್ಟಿ ಜಲಸಮಾಧಿ,1
 ದೇವರ ವಿಗ್ರಹದ ಮೇಲೆ ಕಾಲಿಟ್ಟ ಮುಸ್ಲಿಂ ಯುವಕ?'],0
ಸ್ನಾನದ ಕೋಣೆಯಲ್ಲಿ ಇದ್ದಕ್ಕಿದಂತೆ ಕುಸಿದು ಬಿದ್ದ ಹಿರಿಯ ನಟ ದೊಡ್ಡಣ್ಣ,1
ಗುಲಾಬಿ ಗ್ಯಾಂಗ್: ಇದು ಲೇಡೀಸ್ ಫೋರ್ಸ್,1
ಪವರ್​ ಸ್ಟಾರ್​ ಪುನೀತ್​ ಆರಂಭಿಸಿರುವ 'ಶೇಕಿ' ಚಾಲೆಂಜ್​ ಸ್ವೀಕರಿಸಿದ ಸಂತೋಷ್​ ಆನಂದ್​ರಾಮ್​..!,1
 ಕೊರೋನಾ ಸೋಂಕಿತೆ ಮೇಲೆ ಅತ್ಯಾಚಾರ ನಡೆಯಿತಾ?'],0
`ಟಚ್ ಚೇಸಿ ಚೂಡು' ಸಿನಿಮಾದಲ್ಲಿಖಾಕಿ ಖದರ್​ ತೋರಿಸಲಿರೋ ರವಿತೇಜ,1
 ಬ್ಲ್ಯಾಕ್ ಹಾಕ್ ಹೆಲಿಕಾಪ್ಟರ್‌ಗೆ ತಾಲಿಬಾನ್‌ಗಳು ಒಬ್ಬ ವ್ಯಕ್ತಿಯನ್ನು ನೇಣು ಹಾಕಿದ ವಿಡಿಯೋ,0
" 'ಗೋ ಬ್ಯಾಕ್\u200c ಮೋದಿ' ಎಂದ ತಮಿಳುನಾಡು ಬಿಜೆಪಿ ಶಾಸಕಿ? ಇಲ್ಲಿದೆ ವೈರಲ್\u200c ಫೋಟೋ ಅಸಲಿ ಕಹಾನಿ ""]",0
 ಸಸ್ಯಾಹಾರಿ ಆಹಾರದಿಂದ ಕೊರೊನಾವೈರಸ್ ತಡೆಗಟ್ಟಬಹುದೇ? ,0
ಇಂದು ಕನ್ನಡ ಚಿತ್ರರಂಗದ ಮಾಂತ್ರಿಕ ನಿರ್ದೇಶಕ ಪುಟ್ಟಣ್ಣರ 86ನೇ ಹುಟ್ಟುಹಬ್ಬ,1
 ಕೊರೊನಾ 3ನೇ ಅಲೆ ಮಕ್ಕಳ ಮೇಲೆ ಹೆಚ್ಚು ಪರಿಣಾಮ ಬೀರುವುದೇ?,0
ಕಾರಿನಲ್ಲೇ ಹೊತ್ತಿ ಉರಿದ ಆ್ಯಪಲ್​ ಐಫೋನ್​ 6,1
ಪಬ್​ಜಿ ಗೇಮ್ ಆಡಿದ್ರೆ ಕೇಸು ದಾಖಲಿಸಲಿದೆ ಈ ರಾಜ್ಯದ ಪೊಲೀಸರು..!,1
India vs Australia: ಎರಡನೇ ಏಕದಿನ ಪಂದ್ಯದ ಕೆಲ ರೋಚಕ ಕ್ಷಣಗಳು,1
ಆರೆಸ್ಸೆಸ್‌ ಆಳ ಅಗಲ: ದೇವನೂರ ಮಹಾದೇವರ ಕೃತಿಗೆ ಭಾರಿ ಬೇಡಿಕೆ,0
 ಸ್ಪೇನ್‌ನ ರೇಡಿಯೊ ಚಾನೆಲ್‌ನಲ್ಲಿ ಮಹಿಳೆಯೊಬ್ಬರು ಸಂಸ್ಕೃತದಲ್ಲಿ ಶ್ಲೋಕಗಳನ್ನು ಹಾಡುತ್ತಿರುವ ವೀಡಿಯೊ,0
 ಕಾಂಗ್ರೆಸ್ ವಕ್ತಾರರೊಬ್ಬರು ಪ್ರಧಾನಿ ಮೋದಿಯವರನ್ನು ಹೊಗಳಿದ್ದಾರೆ. ಮೋದಿಯವರೊಂದಿಗೆ ರಾಹುಲ್‌ಸ್ಪರ್ಧಿಸುವುದು ಬಹಳ ಕಷ್ಟ ಎಂದು ಹೇಳಿದ್ದಾರೆ,0
ವೈರಲ್​ ಆಯಿತು 'ರೇಸ್​ 3' ಸಿನಿಮಾದ ಟ್ರೇಲರ್​:  ಅಪಹಾಸ್ಯವಾಯಿತು ಸಲ್ಮಾನ್​ ಅವರ ಸಹಾಸ ದೃಶ್ಯ,1
ಐಪಿಎಲ್ 2018: ರಾಯಲ್ ಚಾಲೆಂಜರ್ಸ್ ಹಾಗೂ ಸನ್​ರೈಸರ್ಸ್​​ ಪಂದ್ಯಗಳ ನಡುವಣ ಕೆಲ ಚಿತ್ರಗಳು,1
ಗಂಡು ಮಗುವಿಗೆ ಜನ್ಮ ನೀಡಿದ ಟೆನಿಸ್ ತಾರೆ ಸಾನಿಯಾ ಮಿರ್ಜಾ,1
ಕಿಂಗ್​ಖಾನ್​ ಶಾರುಖ್​​ ಮಗಳ ಮೊದಲ ಅಪ್ಪುಗೆ ಯಾರಿಗೆ? ವೈರಲ್​ ಆಯಿತು ಈ ಫೋಟೋ!,1
" ತಡೆಯಾಜ್ಞೆ ವದಂತಿ ನಂಬಬೇಡಿ’""]",0
 ಬಿಜೆಪಿಗೆ 35 ಕೋಟಿ ರೂ ಚೆಕ್ ನೀಡಿದ ವಿಜಯ್ ಮಲ್ಯ,0
ಪಿಎಸ್‌ಐ ನೇಮಕಾತಿ ಅಕ್ರಮ: ಅಮ್ರಿತ್ ಪೌಲ್‌ ಫಾರ್ಮ್‌ಹೌಸ್‌ ಮೇಲೆ ದಾಳಿ,0
ಧೋನಿಯನ್ನು ಕಳೆದ 16 ತಿಂಗಳಿಂದ ಕೊಹ್ಲಿ ಹೇಗೆ ನಡೆಸಿಕೊಳ್ಳುತ್ತಿದ್ದಾರೆ ಗೊತ್ತಾ?,1
ಸಂಜಯ್​ ದತ್​ ಬಯೋಪಿಕ್​ 'ಸಂಜು' ವಿರುದ್ಧ ಕಿಡಿಕಾರಿರುವ ಆರ್​ಎಸ್​ಎಸ್​!,1
 ಅಖಿಲೇಶ್ ಯಾದವ್ ಮತ್ತು ಯೋಗಿ ಆದಿತ್ಯನಾಥ್ ಅವರ ಅವಧಿಯ ಗಣರಾಜ್ಯೋತ್ಸವದ ಪರೇಡ್‌ನಲ್ಲಿ ಉತ್ತರ ಪ್ರದೇಶದ ಟ್ಯಾಬ್ಲೋದಲ್ಲಿನ ವ್ಯತ್ಯಾಸಗಳು,0
 ‘ಸಮ-ಬೆಸ’ ಸ್ಕೀಮ್\u200cನಲ್ಲಿ ಶಾಲೆ ತೆರೆಯಲು ರಾಹುಲ್ ಗಾಂಧಿ ಸಲಹೆ?'],0
ಐಫೋನ್​ನಂತೆ ಕಾಣುವ ಈ 10 ಮೊಬೈಲ್​ಗಳು,1
ಆಂಗ್ಲರ 9 ವಿಕೆಟ್ ಪತನ: ಗೆಲುವಿನ ಹೊಸ್ತಿಲಲ್ಲಿ ಕೊಹ್ಲಿ ಪಡೆ,1
 ಯಾಸಿನ್ ಮಲಿಕ್ ಗೆ ಎನ್ಐಎ ನ್ಯಾಯಾಲಯವು ಜೀವಾವಧಿ ಶಿಕ್ಷೆಯ ತೀರ್ಪು ನೀಡಿದ ನಂತರ ಅವರ ಪತ್ನಿ ಅಳುತ್ತಿರುವ ವೀಡಿಯೊ,0
ಈ ನಿರ್ದೇಶಕರ ಅಭಿಮಾನಿಯಂತೆ ಮೆಗಾ ಪವರ್ ಸ್ಟಾರ್ ರಾಮ್​ಚರಣ್​ ತೇಜ,1
ಫಿಫಾ ವಿಶ್ವಕಪ್ 2018: ರಷ್ಯಾ ಹಾಗೂ ಸೌದಿ ಅರೇಬಿಯಾ ತಂಡಗಳ ಪಂದ್ಯದ ನಡುವಣ ಚಿತ್ರಗಳು,1
'ಕೊಹ್ಲಿ-ಸ್ಮೃತಿ' ಇಬ್ಬರ ಜೆರ್ಸಿ ನಂಬರ್ ಸೇಮ್: ಚಹಾಲ್ ಟಿವಿಯಲ್ಲಿ ಮುದ್ದಿನ ಮಂದಾನ ಹೇಳಿದ್ದೇನು?,1
ಐಸಿಸಿ ತೀರ್ಪು: ಪಾಕ್ ಕ್ರಿಕೆಟ್ ಬೋರ್ಡ್​​ ವಿರುದ್ಧ ಬಿಸಿಸಿಐಗೆ ಗೆಲುವು,1
ನಾಗರತ್ನ ಪರ ವಕೀಲರಿಂದ ನಿರೀಕ್ಷಣಾ ಜಾಮೀನು ಕೋರಿ ಇಂದು ಅರ್ಜಿ ಸಲ್ಲಿಕೆ ..!,1
Instagram ಖಾತೆಯನ್ನು ಡಿಲೀಟ್​ ಮಾಡುವುದು ಹೇಗೆ?,1
ಖ್ಯಾತ ನಟ ನಾನಾ ಪಾಟೇಕರ್ ವಿರುದ್ಧ  ನಟಿ ತನುಶ್ರೀ ದತ್ತಾ ಲೈಂಗಿಕ ಕಿರುಕುಳ ಆರೋಪ,1
 ರಾಹುಲ್ ಗಾಂಧಿ ಕ್ಷೇತ್ರ ವಯನಾಡಿನಲ್ಲಿ ಗುಂಡಿಗಳಿಂದ ತುಂಬಿದ ರಸ್ತೆಯ ಫೋಟೋ,0
 ಮುಂಬೈನ ರಸ್ತೆಯೊಂದರಲ್ಲಿ ಧ್ವನಿವರ್ಧಕಗಳನ್ನು ಬಳಸಲು ಅನುಮತಿ ನೀಡದ ಕಾರಣ ಜನರು ಆಜಾನ್ ಪಠಿಸುವ ಇತ್ತೀಚಿನ ವೀಡಿಯೊ,0
ಕೊರೋನಾ ಮೂಲ ಚೀನಾ ಲ್ಯಾಬ್\u200c?'],0
 ರಾಜಕುಮಾರಿ ಇಂದುಮತಿ ಮದುವೆಯಾದ ಛೋಟಾ ಭೀಮ್ !'],0
" 1999 ರಲ್ಲೇ 'ಒಮಿಕ್ರೋನ್' ವಿಡಿಯೋ ಗೇಮ್ ರಚಿಸಿದ್ರಾ ಬಿಲ್ ಗೇಟ್ಸ್?""]",0
ಅಂಬರೀಶ್ ಮನೆಯಲ್ಲಿ ಮತ್ತು ಕಂಠೀರವ ಸ್ಟುಡಿಯೋದಲ್ಲಿ ಬೆಳಗ್ಗೆಯಿಂದ ಏನೇನಾಯಿತು? ಒಂದು ರಿಪೋರ್ಟ್,1
 84ರ ಸ್ಟಾನ್ ಸ್ವಾಮಿ ಕಾಲುಗಳನ್ನೇ ಕಟ್ಟಿ ಹಾಕಿದ್ದರೇ ವೈದ್ಯರು!? ,0
ಎದುರಾಳಿಯ ಒಂದು ಮಾತಿನಿಂದ ಬೇಸತ್ತು ಬ್ಯಾಟ್ ಬಿಟ್ಟು ಮೈದಾನ ತೊರೆದ ವಾರ್ನರ್,1
ಕ್ರಿಕೆಟ್ ಬಿಟ್ಟು ‘ಪಬ್​​ಜಿ’ ಆಟ ಆಡುತ್ತಿದ್ದಾರ ಟೀಂ ಇಂಡಿಯಾ ಆಟಗಾರರು..?,1
ಕೇವಲ 287 ರೂ.ಗೆ ಮಾರಾಟವಾಗುತ್ತಿದೆ ನಿಮ್ಮ ಫೇಸ್​ಬುಕ್ ಖಾತೆ: ಅಚ್ಚರಿಯಾದರೂ ಇದು ಸತ್ಯ,1
 ಎದೆಹಾಲಿನ ಬಗ್ಗೆ ಸದ್ಗುರು ಜಗ್ಗಿ ನಗೆಪಾಟಲಿನ ಹೇಳಿಕೆ?'],0
 ಅಸ್ಸಾಂ ಪ್ರವಾಹದ ನಡುವೆ ತೇಲುವ ಹಾಸಿಗೆಯ ಮೇಲೆ ವ್ಯಕ್ತಿ ಮಲಗಿದ್ದಾರಾ?,0
ಆರ್​ಸಿಬಿ ಸೇರಿದ ನ್ಯೂಜಿಲೆಂಡ್​ನ ಸ್ಪೋಟಕ ದಾಂಡಿಗ ಕೋರೆ ಅಂಡರ್ಸನ್,1
 ಕೊರೊನಾ ಮುಕ್ತ ಭಾರತಕ್ಕಾಗಿ ನನ್ನ ಎಲ್ಲಾ ಸಂಪತ್ತನ್ನು ವ್ಯಯಿಸುತ್ತೇನೆ ಎಂದು ರತನ್ ಟಾಟಾ ಹೇಳಿದ್ದಾರೆ,0
ಲೂಸ್​ ಮಾದ ಅಭಿನಯದ `ಯೋಗಿ ದುನಿಯಾ’ಈ ವಾರ ತೆರೆಗೆ,1
ಧ್ರುವ ಅಭಿನಯದ ‘ಪೊಗರು’ ಚಿತ್ರದಲ್ಲಿ ನಟಿ ರಶ್ಮಿಕಾ ಮಂದಣ್ಣ ಅವತಾರ ಹೇಗಿರಲಿದೆ ಗೊತ್ತಾ?,1
" ಕೆಲಸವೂ ಇಲ್ಲ, ದುಡಿಮೆಯೂ ಇಲ್ಲ, ಹಸಿವಿನಿಂದ ದಂಪತಿ, ಮಗು ಆತ್ಮಹತ್ಯೆ']",0
‘ಲವ್​ರಾತ್ರಿ’ ಸಿನಿಮಾದ ಫಸ್ಟ್​ಲುಕ್​ ಬಿಡುಗಡೆ,1
ಗೋಲ್ಡನ್​ ಸ್ಟಾರ್​ ಗಣೇಶ್​ಗೆ ಇಂದು ಹುಟ್ಟುಹಬ್ಬದ ಸಂಭ್ರಮ,1
ಏಷ್ಯನ್ ಗೇಮ್ಸ್​​ನಲ್ಲಿ ಭಾರತದ ಶುಭಾರಂಭ; ಅಪೂರ್ವಿ-ರವಿಕುಮಾರ್​​ಗೆ ಕಂಚು,1
Womens T20: ಬ್ಯಾಟಿಂಗ್-ಬೌಲಿಂಗ್​​ನಲ್ಲಿ ಮಿಂಚಿದ ಇಂಗ್ಲೆಂಡ್; ಭಾರತದ ವನಿತೆಯರಿಗೆ ಸೋಲು,1
 ರಾಮ ದೇವಾಲಯದ ‘ಭೂಮಿಪೂಜೆ’ ಕಾರ್ಯಕ್ರಮದ ಸಿದ್ಧತೆಯ ಭಾಗವಾಗಿ ಅಯೋಧ್ಯೆಯಲ್ಲಿನ ಮನೆಗಳು ಮತ್ತು ಸೇತುವೆಯ ಕಂಬಗಳ ಮೇಲೆ ಹಿಂದೂ ದೇವತೆಗಳ ಚಿತ್ರಗಳನ್ನು ಬಿಡಿಸಲಾಗಿದೆ ಎನ್ನುವ ಛಾಯಾಚಿತ್ರಗಳು,0
"  ಕ್ಯೂಬಾ ಪ್ರಜೆಗಳು ಚೆಗುವೆರಾ ಚಿತ್ರಪಟವನ್ನು ಕಸದ ರಾಶಿಯಲ್ಲಿ ಎಸೆದ ಪೋಟೋ.ಸತ್ಯಾಂಶ; ಪೋಸ್ಟ್‌ನಲ್ಲಿ ಷೇರ್‍ ಮಾಡಿದ ಪೋಟೋವನ್ನು 2020 ರಲ್ಲಿ ಸ್ಪೈನ್ ದೇಶದ ರಾಜಧಾನಿ ಮಾಡ್ರೀಡ್ ನಗರದಲ್ಲಿ ಸೆರೆಹಿಡಿಯಲಾಗಿದೆ. ಈ ಪೋಟೋವನ್ನು ಅಲೆಜಾಂಡ್ರೊ ಒಲಿಯಾ ಎನ್ನುವ ಪೋಟೋಗ್ರಾಫರ್‍ ಸೆರೆಹಿಡಿದಿದ್ದಾರೆ. ಈ ಪೋಟೋ  ಕ್ಯೂಬಾ ದೇಶಕ್ಕೆ ಸಂಬಂಧಿಸಿರುವುದಲ್ಲ. ಆದ್ದರಿಂದ , ಪೋಸ್ಟ್‌ನಲ್ಲಿ ಮಾಡುತ್ತಿರುವ ಪ್ರತಿಪಾದನೆ ತಪ್ಪಾಗಿದೆ",0
ಕ್ರಿಕೆಟ್​​​ನಲ್ಲಿ ಹೀಗೂ ಔಟ್ ಆಗ್ತಾರೆ; ನ್ಯೂಜಿಲೆಂಡ್ ಆಟಗಾರ್ತಿ ವಿಕೆಟ್ ಒಪ್ಪಿಸಿದ್ದು ಹೇಗೆ ನೋಡಿ!,1
 ಮುಸ್ಲಿಮರ ಮೇಲಿನ ದೌರ್ಜನ್ಯದ ವಿಡಿಯೋ ವೈರಲ್? ,0
 ನಿಮ್ಮ ಫಾಸ್ಟ್‌ಟ್ಯಾಗ್‌ನಿಂದ ಹಣ ಕಳ್ಳತನ ,0
ಚತುಷ್ಕೋನ ಸರಣಿ: ಮಿಂಚಿದ ಭಾರತ ಬಿ ಬ್ಯಾಟ್ಸ್​ಮನ್​​ಗಳು; ಫೈನಲ್​​​​ನಲ್ಲಿ ಆಸೀಸ್ 'ಎ'ಗೆ ಹೀನಾಯ ಸೋಲು,1
 ಸೆಕ್ಸಿಯಾಗಿದ್ದಕ್ಕೆ ಕೆಲಸ ಕಳೆದುಕೊಂಡ್ಲಾ ಪಾಕ್ ಟೀಚರ್?'],0
 ಬಾಂಗ್ಲಾದೇಶದಲ್ಲಿ ಜನರು ಹಿಂದೂ ದೇವಾಲಯವನ್ನು ಧ್ವಂಸಗೊಳಿಸುತ್ತಿರುವ ವೀಡಿಯೊ,0
ವಾಟ್ಸಪ್​ನಲ್ಲಿ 'ನ್ಯೂಸ್18 ಕನ್ನಡ'ದ ಕ್ಷಣ ಕ್ಷಣದ ತಾಜಾ ಸುದ್ದಿಗಳನ್ನು ಪಡೆಯಲು ಹೀಗೆ ಮಾಡಿ,1
 ಅಯೋಧ್ಯೆಯಲ್ಲಿ ನಿರ್ಮಿಸಲಿರುವ ರಾಮ ಮಂದಿರದ ವಿನ್ಯಾಸ,0
ಬಯಲಾಯ್ತು ವಾಸ್ತುತಜ್ಞ ಚಂದ್ರಶೇಖರ ಗುರೂಜಿ ಹತ್ಯೆಗೆ ಕಾರಣ: ಏನದು?,0
ಫಿಫಾ ವಿಶ್ವಕಪ್ 2018: 3ನೇ ಸ್ಥಾನಕ್ಕಾಗಿ ನಡೆದ ಇಂಗ್ಲೆಂಡ್-ಬೆಲ್ಜಿಯಂ ಪಂದ್ಯಗಳ ನಡುವಣ ಚಿತ್ರಪಟಗಳು,1
 ಡ್ರೋಣ್ ಬಾಯ್ ಪ್ರತಾಪ್‌ನನ್ನು ವಿಜ್ಞಾನಿಯಾಗಿ DRDOಗೆ ಪ್ರಧಾನಿ ಮೋದಿಯವರು ನೇಮಿಸಿದ್ದಾರೆ,0
 ಮಾಜಿ ಪ್ರಧಾನಿ ಮನಮೋಹನ್ ಸಿಂಗ್‌ರವರು ಬಾಂಗ್ಲಾದೇಶಕ್ಕೆ ಭೇಟಿ ನೀಡಿದಾಗ ಕಾಂಗ್ರೆಸ್ ಅಧ್ಯಕ್ಷೆ ಸೋನಿಯಾ ಗಾಂಧಿಯವರು ಬಾಂಗ್ಲಾ ಪ್ರಧಾನಿ ಶೇಖ್ ಹಸೀನಾರವರ ಪಕ್ಕ ಮುಖ್ಯ ಖುರ್ಚಿಯಲ್ಲಿ ಕುಳಿತಿದ್ದಾರೆ,0
'ಹವಾ ಹವಾಯಿ'ಯಿಂದ 'ಮಾಮ್'ವರೆಗಿನ ಎವರ್​ಗ್ರೀನ್ ತಾರೆ ಶ್ರೀದೇವಿ,1
"ವೀರೇಂದ್ರ ಹೆಗ್ಗಡೆ, ಇಳಯರಾಜ, ವಿಜಯೇಂದ್ರ ಪ್ರಸಾದ್, ಪಿ.ಟಿ ಉಷಾ ರಾಜ್ಯಸಭೆಗೆ",0
: ತಮಿಳುನಾಡಿನಲ್ಲಿ ಕಮಲ ಅರಳುತ್ತಿದೆ,0
ದುಬೈನಲ್ಲಿ ನಡೆಯಲಿದೆಯಾ 'ದಿ ವಿಲನ್' ಸಿನಿಮಾದ ಆಡಿಯೋ ಬಿಡುಗಡೆ ಕಾರ್ಯಕ್ರಮ!​,1
ಭಾರತ-ಇಂಗ್ಲೆಂಡ್ ಪಂದ್ಯದಲ್ಲಿ ಸ್ಪಾಟ್ ಫಿಕ್ಸಿಂಗ್?: ವಿಡಿಯೋ ಬಿಡುಗಡೆ..!,1
 ಇಸ್ರೇಲ್ ಸೈನ್ಯ ಜೆರೂಸೆಲಂ ನಗರದಲ್ಲಿನ ಅಲ್ –ಅಕ್ಸಾ ಮಸೀದಿಯನ್ನು ವಶಪಡಿಸಿಕೊಂಡಿರುವ ದೃಶ್ಯಗಳು,0
ಬಿಗ್​ ಬಾಸ್​ನಲ್ಲಿ ಗೆದ್ದ 50 ಲಕ್ಷವನ್ನು ಶಶಿ ಕುಮಾರ್ ಏನು ಮಾಡಲಿದ್ದಾರೆ? ಇಲ್ಲಿದೆ ಉತ್ತರ!,1
ಫೀಫಾ ವಿಶ್ವಕಪ್​ನಲ್ಲಿ ನಿರಾಶ್ರಿತರ ಕಮಾಲ್..! ಫುಟ್ಬಾಲ್ ಇತಿಹಾಸದಲ್ಲೇ ರೋಚಕ ಟೀಮ್..!,1
ಫ್ಯಾಕ್ಟ್ ಚೆಕ್: ಉಕ್ರೇನ್ ಸುಂದರ ತಾಣಗಳೆಂದು ಬಿಂಬಿಸಿದ ವೈರಲ್ ವಿಡಿಯೊ ಚೀನಾದ್ದು,0
ದಾಂಪತ್ಯ ಜೀವನಕ್ಕೆ ಕಾಲಿಟ್ಟ ಚಿರು-ಮೇಘನಾ ಜೋಡಿ..!,1
ವಾಂಡರರ್ಸ್ ನಲ್ಲಿ ಭಾರತಕ್ಕೆ 63 ರನ್'ಗಳ ಭರ್ಜರಿ ಜಯ: ಕಠಿಣ ಪಿಚ್'ನಲ್ಲೂ ಗೆದ್ದು ಬೀಗಿದ ಕೊಹ್ಲಿ ಪಡೆ,1
ಫಿಫಾ ವಿಶ್ವಕಪ್ 2018: ಬೆಲ್ಜಿಯಂ ಹಾಗೂ ಟುನಿಶಿಯಾ ಪಂದ್ಯಗಳ ನಡುವಣ ಚಿತ್ರಪಟಗಳು,1
 ಹೊಸ ಕೃಷಿ ಮಸೂದೆಗಳನ್ನು ಪರಿಚಯಿಸುವ ಮುನ್ನ 2019 ರಲ್ಲಿ ಬಹು ಕೃಷಿ ಆಧಾರಿತ ಕಂಪನಿಗಳನ್ನು ಅದಾನಿ ಸ್ಥಾಪಿಸಿದರು,0
ವಾಟ್ಸಾಪ್ ಸ್ಟೇಟಸ್​ನ ವಿಡಿಯೋಗಳನ್ನು ಡೌನ್​ಲೋಡ್​ ಮಾಡುವುದು ಹೇಗೆ?,1
 AIMIM ಪಕ್ಷದ ಅಧ್ಯಕ್ಷ ಅಸಾದುದ್ದೀನ್ ಓವೈಸಿ RSS ಅಧ್ಯಕ್ಷ ಮೋಹನ್ ಭಾಗವತ್ ಜೊತೆಗೆ ಕುಳಿತಿರುವ ಫೋಟೋ,0
ಪುಟ್ಟ ಅಭಿಮಾನಿಯನ್ನು ಭೇಟಿ ಮಾಡಲು ಚಿತ್ರೀಕರಣ ನಿಲ್ಲಿಸಿದ 'ಡಿ ಬಾಸ್​' ದರ್ಶನ್​​,1
‘ನಿಮ್ಮಿಷ್ಟದ ಕ್ರೀಡೆಯನ್ನು ಆಡಿ ವಿಡಿಯೋ ಹಂಚಿಕೊಳ್ಳಿ’: ಕ್ರಿಕೆಟ್ ದೇವರಿಂದ ಹೊಸ ಚಾಲೆಂಜ್,1
ರಜಪೂತರ ಸಿಟ್ಟು ಕಡಿಮೆ ಮಾಡಲು ಎಡಿಟ್​ ಆದ 'ಪದ್ಮಾವತ್​',1
 ಭಾರತೀಯ ಸೇನೆ ಮೇಲೆ ಚೀನಾದಿಂದ ಮೈಕ್ರೋವೇವ್ ಶಸ್ತ್ರ ಬಳಕೆ,0
ಕಾಲೇಜು ವಿದ್ಯಾರ್ಥಿ ಕೊಲೆಯಾದ ಕಥೆ ಸಿನಿಮಾ ರೂಪದಲ್ಲಿ..!,1
ಬಯಲಾಯ್ತು ವಾಸ್ತುತಜ್ಞ ಚಂದ್ರಶೇಖರ ಗುರೂಜಿ ಹತ್ಯೆಗೆ ಕಾರಣ: ಏನದು?,0
 ಕೊರೋನಾ ಹುಟ್ಟಿಗೆ ಇದೇ ಕಾರಣನಾ?'],0
ಪಿಎಸ್‌ಐ ನೇಮಕಾತಿ ಅಕ್ರಮ: ಅಮ್ರಿತ್ ಪೌಲ್‌ ಫಾರ್ಮ್‌ಹೌಸ್‌ ಮೇಲೆ ದಾಳಿ,0
"ವಿಷ್ಣು ಸ್ಮಾರಕ ನಿರ್ಮಾಣ, ಹೆಚ್ಚಿದ ಒತ್ತಡ; ಸಿಎಂ ಭೇಟಿಯಾಗಲಿರುವ 'ಕಿಚ್ಚ' ಸುದೀಪ್​ ನೇತೃತ್ವದ ನಿಯೋಗ",1
ಮೊದಲ ಏಕದಿನ: ಟೀಂ ಇಂಡಿಯಾ ಸೋಲಿಗೆ ಕಾರಣವಾಗಿದ್ದು ಈ 5 ಅಂಶ,1
,0
ಬಾಲಿವುಡ್ ಆಫರ್ ನಿರಾಕರಿಸಿದ 'ಬಾಹುಬಲಿ' ಪ್ರಭಾಸ್,1
VIDEO: 'ಭಾರತ್​'ನಲ್ಲಿ ಸಲ್ಮಾನ್​ ಖಾನ್​ಗೆ ಇಷ್ಟೊಂದು ಗೆಟಪ್​?; ಹೌದೆನ್ನುತ್ತಿದೆ ಟೀಸರ್​,1
,0
 ರಾಮಮಂದಿರ ಶಿಲಾನ್ಯಾಸ ಕಾರ್ಯಕ್ರಮಕ್ಕಾಗಿ ಮಾಡಲಾದ ಅಲಂಕಾರಗಳ ವಿಡಿಯೋ ಇದಾಗಿದೆ,0
 ಬಿಹಾರದಲ್ಲಿ ಪ್ರಚಾರದ ವೇಳೆ ಗೋ ಬ್ಯಾಕ್\u200c ಮೋದಿ ಘೋಷಣೆ!'],0
 ದಂಡ ವಸೂಲಿ ಮಾಡುವುದಿಲ್ಲ ಎಂಬ ಸುದ್ದಿ ಸುಳ್ಳು'],0
ಹ್ಯಾಟ್ರಿಕ್ ಹೀರೊ ಶಿವಣ್ಣನ ಎನರ್ಜಿಗೆ ಅಂತರಾಷ್ಟ್ರೀಯ ಕ್ರಿಕೆಟಿಗ ಫುಲ್ ಫಿದಾ,1
ಅಭಿಷೇಕ್​ ಬಚ್ಚನ್​ ಅಭಿನಯದ 'ಮನ್​ಮರ್ಜಿಯಾ' ಸಿನಿಮಾದ ಟ್ರೇಲರ್​ನಲ್ಲೇನಿದೆ?,1
 ಸೂಯೆಜ್ ಕಾಲುವೆಯಲ್ಲಿ ಸಿಲುಕಿಕೊಂಡಿದ್ದ ಹಡಗು ಮತ್ತೆ ನೀರಿನಲ್ಲಿ ಪ್ರಯಾಣಿಸಲು ಪ್ರಾರಂಭಿಸಿದಾಗ ಧೂಮ್ ಚಲನಚಿತ್ರದ ಸಂಗೀತ ಹಾಕಲಾಗಿತ್ತು,0
